"Simulation" "Statistic" "Tool" "Value"
"6531" "unbias" "spearmans" "Kallisto_cor" 0.79863947703139
"6532" "unbias" "spearmans" "RSEM_cor" 0.81153969401812
"6533" "unbias" "spearmans" "Salmon_align_cor" 0.787555894605814
"6534" "unbias" "spearmans" "Salmon_quasi_cor" 0.807065980755425
"6535" "unbias" "spearmans" "Salmon_SMEM_cor" 0.795801238937112
"6536" "unbias" "spearmans" "Sailfish_cor" 0.793452873517003
"6537" "unbias" "spearmans" "eXpress_cor" 0.549302672510875
"6538" "unbias" "spearmans" "Kallisto_cor" 0.79738292570386
"6539" "unbias" "spearmans" "RSEM_cor" 0.820085982944935
"6540" "unbias" "spearmans" "Salmon_align_cor" 0.78999674528703
"6541" "unbias" "spearmans" "Salmon_quasi_cor" 0.797191099098337
"6542" "unbias" "spearmans" "Salmon_SMEM_cor" 0.791257120331751
"6543" "unbias" "spearmans" "Sailfish_cor" 0.790904934425341
"6544" "unbias" "spearmans" "eXpress_cor" 0.551237427185732
"6545" "unbias" "spearmans" "Kallisto_cor" 0.795715234364084
"6546" "unbias" "spearmans" "RSEM_cor" 0.819869396245069
"6547" "unbias" "spearmans" "Salmon_align_cor" 0.791933856027513
"6548" "unbias" "spearmans" "Salmon_quasi_cor" 0.803029620119213
"6549" "unbias" "spearmans" "Salmon_SMEM_cor" 0.787682092420539
"6550" "unbias" "spearmans" "Sailfish_cor" 0.799464906657543
"6551" "unbias" "spearmans" "eXpress_cor" 0.554516492763808
"6552" "unbias" "spearmans" "Kallisto_cor" 0.803589176971285
"6553" "unbias" "spearmans" "RSEM_cor" 0.806526971293044
"6554" "unbias" "spearmans" "Salmon_align_cor" 0.756347031877893
"6555" "unbias" "spearmans" "Salmon_quasi_cor" 0.773411062882556
"6556" "unbias" "spearmans" "Salmon_SMEM_cor" 0.768325618607619
"6557" "unbias" "spearmans" "Sailfish_cor" 0.767938765241987
"6558" "unbias" "spearmans" "eXpress_cor" 0.545338887310664
"6559" "unbias" "spearmans" "Kallisto_cor" 0.770139904472467
"6560" "unbias" "spearmans" "RSEM_cor" 0.81441611428551
"6561" "unbias" "spearmans" "Salmon_align_cor" 0.782656846134668
"6562" "unbias" "spearmans" "Salmon_quasi_cor" 0.785447008272293
"6563" "unbias" "spearmans" "Salmon_SMEM_cor" 0.783476180823342
"6564" "unbias" "spearmans" "Sailfish_cor" 0.778393766142971
"6565" "unbias" "spearmans" "eXpress_cor" 0.553527868604784
"6566" "unbias" "spearmans" "Kallisto_cor" 0.781243460373218
"6567" "unbias" "spearmans" "RSEM_cor" 0.814437792645254
"6568" "unbias" "spearmans" "Salmon_align_cor" 0.782029229557368
"6569" "unbias" "spearmans" "Salmon_quasi_cor" 0.794996305449404
"6570" "unbias" "spearmans" "Salmon_SMEM_cor" 0.78957474442189
"6571" "unbias" "spearmans" "Sailfish_cor" 0.790102594261987
"6572" "unbias" "spearmans" "eXpress_cor" 0.5459287307805
"6573" "unbias" "spearmans" "Kallisto_cor" 0.794803695758223
"6574" "unbias" "spearmans" "RSEM_cor" 0.807135664378453
"6575" "unbias" "spearmans" "Salmon_align_cor" 0.773759342635982
"6576" "unbias" "spearmans" "Salmon_quasi_cor" 0.7843186362626
"6577" "unbias" "spearmans" "Salmon_SMEM_cor" 0.775462810228231
"6578" "unbias" "spearmans" "Sailfish_cor" 0.779520321682765
"6579" "unbias" "spearmans" "eXpress_cor" 0.540303896350286
"6580" "unbias" "spearmans" "Kallisto_cor" 0.781734753182662
"6581" "unbias" "spearmans" "RSEM_cor" 0.807655972719784
"6582" "unbias" "spearmans" "Salmon_align_cor" 0.779974720800091
"6583" "unbias" "spearmans" "Salmon_quasi_cor" 0.787123058913356
"6584" "unbias" "spearmans" "Salmon_SMEM_cor" 0.782351990581135
"6585" "unbias" "spearmans" "Sailfish_cor" 0.775578254326466
"6586" "unbias" "spearmans" "eXpress_cor" 0.541510835788717
"6587" "unbias" "spearmans" "Kallisto_cor" 0.782421712092248
"6588" "unbias" "spearmans" "RSEM_cor" 0.81973387502544
"6589" "unbias" "spearmans" "Salmon_align_cor" 0.788137308668021
"6590" "unbias" "spearmans" "Salmon_quasi_cor" 0.793310173621342
"6591" "unbias" "spearmans" "Salmon_SMEM_cor" 0.7896363723617
"6592" "unbias" "spearmans" "Sailfish_cor" 0.789106145597258
"6593" "unbias" "spearmans" "eXpress_cor" 0.554159264757371
"6594" "unbias" "spearmans" "Kallisto_cor" 0.793339069864224
"6595" "unbias" "spearmans" "RSEM_cor" 0.815095747697896
"6596" "unbias" "spearmans" "Salmon_align_cor" 0.782842589002896
"6597" "unbias" "spearmans" "Salmon_quasi_cor" 0.792388306747844
"6598" "unbias" "spearmans" "Salmon_SMEM_cor" 0.785011383310724
"6599" "unbias" "spearmans" "Sailfish_cor" 0.785099882287791
"6600" "unbias" "spearmans" "eXpress_cor" 0.550280232537422
"6601" "unbias" "spearmans" "Kallisto_cor" 0.790335846555505
"6602" "unbias" "spearmans" "RSEM_cor" 0.826149223566552
"6603" "unbias" "spearmans" "Salmon_align_cor" 0.797949151573796
"6604" "unbias" "spearmans" "Salmon_quasi_cor" 0.811177948907579
"6605" "unbias" "spearmans" "Salmon_SMEM_cor" 0.806979183630571
"6606" "unbias" "spearmans" "Sailfish_cor" 0.803925279727926
"6607" "unbias" "spearmans" "eXpress_cor" 0.559374651037392
"6608" "unbias" "spearmans" "Kallisto_cor" 0.808355926155285
"6609" "unbias" "spearmans" "RSEM_cor" 0.789405060897141
"6610" "unbias" "spearmans" "Salmon_align_cor" 0.765379728569248
"6611" "unbias" "spearmans" "Salmon_quasi_cor" 0.781791618776738
"6612" "unbias" "spearmans" "Salmon_SMEM_cor" 0.773195631430145
"6613" "unbias" "spearmans" "Sailfish_cor" 0.775199370075188
"6614" "unbias" "spearmans" "eXpress_cor" 0.55063826610079
"6615" "unbias" "spearmans" "Kallisto_cor" 0.777717158989984
"6616" "unbias" "spearmans" "RSEM_cor" 0.819017247216912
"6617" "unbias" "spearmans" "Salmon_align_cor" 0.78894117043491
"6618" "unbias" "spearmans" "Salmon_quasi_cor" 0.801064431123064
"6619" "unbias" "spearmans" "Salmon_SMEM_cor" 0.790969494696674
"6620" "unbias" "spearmans" "Sailfish_cor" 0.791783761017485
"6621" "unbias" "spearmans" "eXpress_cor" 0.548297419918456
"6622" "unbias" "spearmans" "Kallisto_cor" 0.795134050824825
"6623" "unbias" "spearmans" "RSEM_cor" 0.814961392912951
"6624" "unbias" "spearmans" "Salmon_align_cor" 0.780832051369976
"6625" "unbias" "spearmans" "Salmon_quasi_cor" 0.794263403104546
"6626" "unbias" "spearmans" "Salmon_SMEM_cor" 0.780251761575369
"6627" "unbias" "spearmans" "Sailfish_cor" 0.790433580675421
"6628" "unbias" "spearmans" "eXpress_cor" 0.557314994219008
"6629" "unbias" "spearmans" "Kallisto_cor" 0.793586198914915
"6630" "unbias" "spearmans" "RSEM_cor" 0.802822297987935
"6631" "unbias" "spearmans" "Salmon_align_cor" 0.768611115035171
"6632" "unbias" "spearmans" "Salmon_quasi_cor" 0.780106366500345
"6633" "unbias" "spearmans" "Salmon_SMEM_cor" 0.780271455699072
"6634" "unbias" "spearmans" "Sailfish_cor" 0.77632677823071
"6635" "unbias" "spearmans" "eXpress_cor" 0.545574132443092
"6636" "unbias" "spearmans" "Kallisto_cor" 0.780225321222736
"6637" "unbias" "spearmans" "RSEM_cor" 0.807111020550107
"6638" "unbias" "spearmans" "Salmon_align_cor" 0.781647095897533
"6639" "unbias" "spearmans" "Salmon_quasi_cor" 0.786487887598715
"6640" "unbias" "spearmans" "Salmon_SMEM_cor" 0.783944010737631
"6641" "unbias" "spearmans" "Sailfish_cor" 0.776555943196191
"6642" "unbias" "spearmans" "eXpress_cor" 0.555681288861775
"6643" "unbias" "spearmans" "Kallisto_cor" 0.779729728420244
"6644" "unbias" "nrmse" "RSEM_nmrse" 106.3
"6645" "unbias" "nrmse" "Salmon_align_nmrse" 107.3
"6646" "unbias" "nrmse" "Salmon_quasi_nmrse" 105.6
"6647" "unbias" "nrmse" "Salmon_SMEM_nmrse" 105.3
"6648" "unbias" "nrmse" "Sailfish_nmrse" 105.5
"6649" "unbias" "nrmse" "eXpress_nmrse" 108.3
"6650" "unbias" "nrmse" "Kallisto_nmrse" 105.6
"6651" "unbias" "nrmse" "RSEM_nmrse" 76.6
"6652" "unbias" "nrmse" "Salmon_align_nmrse" 79.2
"6653" "unbias" "nrmse" "Salmon_quasi_nmrse" 76.5
"6654" "unbias" "nrmse" "Salmon_SMEM_nmrse" 76.5
"6655" "unbias" "nrmse" "Sailfish_nmrse" 76.5
"6656" "unbias" "nrmse" "eXpress_nmrse" 85.1
"6657" "unbias" "nrmse" "Kallisto_nmrse" 76.4
"6658" "unbias" "nrmse" "RSEM_nmrse" 43.8
"6659" "unbias" "nrmse" "Salmon_align_nmrse" 52.8
"6660" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.9
"6661" "unbias" "nrmse" "Salmon_SMEM_nmrse" 52.2
"6662" "unbias" "nrmse" "Sailfish_nmrse" 59.4
"6663" "unbias" "nrmse" "eXpress_nmrse" 52.5
"6664" "unbias" "nrmse" "Kallisto_nmrse" 48.2
"6665" "unbias" "nrmse" "RSEM_nmrse" 103.5
"6666" "unbias" "nrmse" "Salmon_align_nmrse" 103.6
"6667" "unbias" "nrmse" "Salmon_quasi_nmrse" 103.7
"6668" "unbias" "nrmse" "Salmon_SMEM_nmrse" 103.7
"6669" "unbias" "nrmse" "Sailfish_nmrse" 103.7
"6670" "unbias" "nrmse" "eXpress_nmrse" 105.5
"6671" "unbias" "nrmse" "Kallisto_nmrse" 103.7
"6672" "unbias" "nrmse" "RSEM_nmrse" 37.7
"6673" "unbias" "nrmse" "Salmon_align_nmrse" 51.4
"6674" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.3
"6675" "unbias" "nrmse" "Salmon_SMEM_nmrse" 49.2
"6676" "unbias" "nrmse" "Sailfish_nmrse" 38.1
"6677" "unbias" "nrmse" "eXpress_nmrse" 59.7
"6678" "unbias" "nrmse" "Kallisto_nmrse" 39.4
"6679" "unbias" "nrmse" "RSEM_nmrse" 44.9
"6680" "unbias" "nrmse" "Salmon_align_nmrse" 62.2
"6681" "unbias" "nrmse" "Salmon_quasi_nmrse" 64.8
"6682" "unbias" "nrmse" "Salmon_SMEM_nmrse" 65.1
"6683" "unbias" "nrmse" "Sailfish_nmrse" 44.3
"6684" "unbias" "nrmse" "eXpress_nmrse" 48.9
"6685" "unbias" "nrmse" "Kallisto_nmrse" 43.2
"6686" "unbias" "nrmse" "RSEM_nmrse" 32.8
"6687" "unbias" "nrmse" "Salmon_align_nmrse" 48.5
"6688" "unbias" "nrmse" "Salmon_quasi_nmrse" 47
"6689" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48
"6690" "unbias" "nrmse" "Sailfish_nmrse" 40.4
"6691" "unbias" "nrmse" "eXpress_nmrse" 65.8
"6692" "unbias" "nrmse" "Kallisto_nmrse" 40.1
"6693" "unbias" "nrmse" "RSEM_nmrse" 43.3
"6694" "unbias" "nrmse" "Salmon_align_nmrse" 71.9
"6695" "unbias" "nrmse" "Salmon_quasi_nmrse" 61.4
"6696" "unbias" "nrmse" "Salmon_SMEM_nmrse" 65.9
"6697" "unbias" "nrmse" "Sailfish_nmrse" 41.7
"6698" "unbias" "nrmse" "eXpress_nmrse" 59.8
"6699" "unbias" "nrmse" "Kallisto_nmrse" 42.9
"6700" "unbias" "nrmse" "RSEM_nmrse" 27.6
"6701" "unbias" "nrmse" "Salmon_align_nmrse" 44.8
"6702" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.8
"6703" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.1
"6704" "unbias" "nrmse" "Sailfish_nmrse" 36.9
"6705" "unbias" "nrmse" "eXpress_nmrse" 101.1
"6706" "unbias" "nrmse" "Kallisto_nmrse" 36.8
"6707" "unbias" "nrmse" "RSEM_nmrse" 31.2
"6708" "unbias" "nrmse" "Salmon_align_nmrse" 56.4
"6709" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.8
"6710" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.5
"6711" "unbias" "nrmse" "Sailfish_nmrse" 41
"6712" "unbias" "nrmse" "eXpress_nmrse" 57.1
"6713" "unbias" "nrmse" "Kallisto_nmrse" 41.7
"6714" "unbias" "nrmse" "RSEM_nmrse" 30.3
"6715" "unbias" "nrmse" "Salmon_align_nmrse" 43.9
"6716" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.7
"6717" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.3
"6718" "unbias" "nrmse" "Sailfish_nmrse" 39.4
"6719" "unbias" "nrmse" "eXpress_nmrse" 47.2
"6720" "unbias" "nrmse" "Kallisto_nmrse" 41.4
"6721" "unbias" "nrmse" "RSEM_nmrse" 27.1
"6722" "unbias" "nrmse" "Salmon_align_nmrse" 42.2
"6723" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.3
"6724" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41.4
"6725" "unbias" "nrmse" "Sailfish_nmrse" 37.8
"6726" "unbias" "nrmse" "eXpress_nmrse" 50.6
"6727" "unbias" "nrmse" "Kallisto_nmrse" 39.6
"6728" "unbias" "nrmse" "RSEM_nmrse" 37.7
"6729" "unbias" "nrmse" "Salmon_align_nmrse" 55.8
"6730" "unbias" "nrmse" "Salmon_quasi_nmrse" 49
"6731" "unbias" "nrmse" "Salmon_SMEM_nmrse" 50.6
"6732" "unbias" "nrmse" "Sailfish_nmrse" 40
"6733" "unbias" "nrmse" "eXpress_nmrse" 103
"6734" "unbias" "nrmse" "Kallisto_nmrse" 44.2
"6735" "unbias" "nrmse" "RSEM_nmrse" 40
"6736" "unbias" "nrmse" "Salmon_align_nmrse" 51.4
"6737" "unbias" "nrmse" "Salmon_quasi_nmrse" 56.3
"6738" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6
"6739" "unbias" "nrmse" "Sailfish_nmrse" 33.6
"6740" "unbias" "nrmse" "eXpress_nmrse" 54.7
"6741" "unbias" "nrmse" "Kallisto_nmrse" 34.9
"6742" "unbias" "nrmse" "RSEM_nmrse" 36
"6743" "unbias" "nrmse" "Salmon_align_nmrse" 49.8
"6744" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.5
"6745" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.6
"6746" "unbias" "nrmse" "Sailfish_nmrse" 45.7
"6747" "unbias" "nrmse" "eXpress_nmrse" 102.9
"6748" "unbias" "nrmse" "Kallisto_nmrse" 35.5
"6749" "unbias" "nrmse" "RSEM_nmrse" 33.9
"6750" "unbias" "nrmse" "Salmon_align_nmrse" 59.6
"6751" "unbias" "nrmse" "Salmon_quasi_nmrse" 55.9
"6752" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6
"6753" "unbias" "nrmse" "Sailfish_nmrse" 48.4
"6754" "unbias" "nrmse" "eXpress_nmrse" 57.9
"6755" "unbias" "nrmse" "Kallisto_nmrse" 49.6
"6756" "unbias" "nrmse" "RSEM_nmrse" 33.3
"6757" "unbias" "nrmse" "Salmon_align_nmrse" 48.1
"6758" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.1
"6759" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.8
"6760" "unbias" "nrmse" "Sailfish_nmrse" 38.4
"6761" "unbias" "nrmse" "eXpress_nmrse" 101.3
"6762" "unbias" "nrmse" "Kallisto_nmrse" 38.2
"6763" "unbias" "nrmse" "RSEM_nmrse" 46.6
"6764" "unbias" "nrmse" "Salmon_align_nmrse" 60.5
"6765" "unbias" "nrmse" "Salmon_quasi_nmrse" 58.2
"6766" "unbias" "nrmse" "Salmon_SMEM_nmrse" 58.7
"6767" "unbias" "nrmse" "Sailfish_nmrse" 37.3
"6768" "unbias" "nrmse" "eXpress_nmrse" 50.1
"6769" "unbias" "nrmse" "Kallisto_nmrse" 37.2
"6770" "unbias" "nrmse" "RSEM_nmrse" 41.9
"6771" "unbias" "nrmse" "Salmon_align_nmrse" 56.5
"6772" "unbias" "nrmse" "Salmon_quasi_nmrse" 61.5
"6773" "unbias" "nrmse" "Salmon_SMEM_nmrse" 63.2
"6774" "unbias" "nrmse" "Sailfish_nmrse" 39.5
"6775" "unbias" "nrmse" "eXpress_nmrse" 50.9
"6776" "unbias" "nrmse" "Kallisto_nmrse" 40.8
"6777" "unbias" "nrmse" "RSEM_nmrse" 38.4
"6778" "unbias" "nrmse" "Salmon_align_nmrse" 48.4
"6779" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.2
"6780" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43
"6781" "unbias" "nrmse" "Sailfish_nmrse" 37.8
"6782" "unbias" "nrmse" "eXpress_nmrse" 51
"6783" "unbias" "nrmse" "Kallisto_nmrse" 41.4
"6784" "unbias" "nrmse" "RSEM_nmrse" 29.6
"6785" "unbias" "nrmse" "Salmon_align_nmrse" 47.5
"6786" "unbias" "nrmse" "Salmon_quasi_nmrse" 52.6
"6787" "unbias" "nrmse" "Salmon_SMEM_nmrse" 54.1
"6788" "unbias" "nrmse" "Sailfish_nmrse" 39.7
"6789" "unbias" "nrmse" "eXpress_nmrse" 53.5
"6790" "unbias" "nrmse" "Kallisto_nmrse" 39.6
"6791" "unbias" "nrmse" "RSEM_nmrse" 38.9
"6792" "unbias" "nrmse" "Salmon_align_nmrse" 56
"6793" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.2
"6794" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.6
"6795" "unbias" "nrmse" "Sailfish_nmrse" 42
"6796" "unbias" "nrmse" "eXpress_nmrse" 60.9
"6797" "unbias" "nrmse" "Kallisto_nmrse" 47
"6798" "unbias" "nrmse" "RSEM_nmrse" 28.3
"6799" "unbias" "nrmse" "Salmon_align_nmrse" 47.1
"6800" "unbias" "nrmse" "Salmon_quasi_nmrse" 45
"6801" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.7
"6802" "unbias" "nrmse" "Sailfish_nmrse" 38.5
"6803" "unbias" "nrmse" "eXpress_nmrse" 47.5
"6804" "unbias" "nrmse" "Kallisto_nmrse" 39.3
"6805" "unbias" "nrmse" "RSEM_nmrse" 59.5
"6806" "unbias" "nrmse" "Salmon_align_nmrse" 52.3
"6807" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.5
"6808" "unbias" "nrmse" "Salmon_SMEM_nmrse" 51.2
"6809" "unbias" "nrmse" "Sailfish_nmrse" 70.9
"6810" "unbias" "nrmse" "eXpress_nmrse" 91
"6811" "unbias" "nrmse" "Kallisto_nmrse" 45.1
"6812" "unbias" "nrmse" "RSEM_nmrse" 36.8
"6813" "unbias" "nrmse" "Salmon_align_nmrse" 68.5
"6814" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.7
"6815" "unbias" "nrmse" "Salmon_SMEM_nmrse" 52.5
"6816" "unbias" "nrmse" "Sailfish_nmrse" 38.3
"6817" "unbias" "nrmse" "eXpress_nmrse" 55.2
"6818" "unbias" "nrmse" "Kallisto_nmrse" 36.5
"6819" "unbias" "nrmse" "RSEM_nmrse" 28.6
"6820" "unbias" "nrmse" "Salmon_align_nmrse" 40.7
"6821" "unbias" "nrmse" "Salmon_quasi_nmrse" 36.6
"6822" "unbias" "nrmse" "Salmon_SMEM_nmrse" 37.2
"6823" "unbias" "nrmse" "Sailfish_nmrse" 33.1
"6824" "unbias" "nrmse" "eXpress_nmrse" 46.6
"6825" "unbias" "nrmse" "Kallisto_nmrse" 36.4
"6826" "unbias" "nrmse" "RSEM_nmrse" 27.3
"6827" "unbias" "nrmse" "Salmon_align_nmrse" 43.6
"6828" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.1
"6829" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.3
"6830" "unbias" "nrmse" "Sailfish_nmrse" 33.7
"6831" "unbias" "nrmse" "eXpress_nmrse" 101.7
"6832" "unbias" "nrmse" "Kallisto_nmrse" 33.8
"6833" "unbias" "nrmse" "RSEM_nmrse" 33.2
"6834" "unbias" "nrmse" "Salmon_align_nmrse" 47.1
"6835" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.3
"6836" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.7
"6837" "unbias" "nrmse" "Sailfish_nmrse" 44
"6838" "unbias" "nrmse" "eXpress_nmrse" 54.8
"6839" "unbias" "nrmse" "Kallisto_nmrse" 42.8
"6840" "unbias" "nrmse" "RSEM_nmrse" 33.9
"6841" "unbias" "nrmse" "Salmon_align_nmrse" 45.2
"6842" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.7
"6843" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41
"6844" "unbias" "nrmse" "Sailfish_nmrse" 38.2
"6845" "unbias" "nrmse" "eXpress_nmrse" 53.9
"6846" "unbias" "nrmse" "Kallisto_nmrse" 35.7
"6847" "unbias" "nrmse" "RSEM_nmrse" 32.2
"6848" "unbias" "nrmse" "Salmon_align_nmrse" 45.5
"6849" "unbias" "nrmse" "Salmon_quasi_nmrse" 38.1
"6850" "unbias" "nrmse" "Salmon_SMEM_nmrse" 38.2
"6851" "unbias" "nrmse" "Sailfish_nmrse" 36.1
"6852" "unbias" "nrmse" "eXpress_nmrse" 54.2
"6853" "unbias" "nrmse" "Kallisto_nmrse" 36.7
"6854" "unbias" "nrmse" "RSEM_nmrse" 44.7
"6855" "unbias" "nrmse" "Salmon_align_nmrse" 46.1
"6856" "unbias" "nrmse" "Salmon_quasi_nmrse" 39.6
"6857" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41.2
"6858" "unbias" "nrmse" "Sailfish_nmrse" 50.3
"6859" "unbias" "nrmse" "eXpress_nmrse" 55.5
"6860" "unbias" "nrmse" "Kallisto_nmrse" 38.5
"6861" "unbias" "nrmse" "RSEM_nmrse" 29
"6862" "unbias" "nrmse" "Salmon_align_nmrse" 51.8
"6863" "unbias" "nrmse" "Salmon_quasi_nmrse" 57
"6864" "unbias" "nrmse" "Salmon_SMEM_nmrse" 60.8
"6865" "unbias" "nrmse" "Sailfish_nmrse" 41.6
"6866" "unbias" "nrmse" "eXpress_nmrse" 101.3
"6867" "unbias" "nrmse" "Kallisto_nmrse" 41.4
"6868" "unbias" "nrmse" "RSEM_nmrse" 30.9
"6869" "unbias" "nrmse" "Salmon_align_nmrse" 45.1
"6870" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.1
"6871" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.5
"6872" "unbias" "nrmse" "Sailfish_nmrse" 40.4
"6873" "unbias" "nrmse" "eXpress_nmrse" 51.6
"6874" "unbias" "nrmse" "Kallisto_nmrse" 42.3
"6875" "unbias" "nrmse" "RSEM_nmrse" 41.1
"6876" "unbias" "nrmse" "Salmon_align_nmrse" 60
"6877" "unbias" "nrmse" "Salmon_quasi_nmrse" 56.5
"6878" "unbias" "nrmse" "Salmon_SMEM_nmrse" 56
"6879" "unbias" "nrmse" "Sailfish_nmrse" 40.1
"6880" "unbias" "nrmse" "eXpress_nmrse" 59.9
"6881" "unbias" "nrmse" "Kallisto_nmrse" 46.3
"6882" "unbias" "nrmse" "RSEM_nmrse" 31.8
"6883" "unbias" "nrmse" "Salmon_align_nmrse" 58.3
"6884" "unbias" "nrmse" "Salmon_quasi_nmrse" 60.2
"6885" "unbias" "nrmse" "Salmon_SMEM_nmrse" 62.1
"6886" "unbias" "nrmse" "Sailfish_nmrse" 48
"6887" "unbias" "nrmse" "eXpress_nmrse" 58.8
"6888" "unbias" "nrmse" "Kallisto_nmrse" 47
"6889" "unbias" "nrmse" "RSEM_nmrse" 47.4
"6890" "unbias" "nrmse" "Salmon_align_nmrse" 57.9
"6891" "unbias" "nrmse" "Salmon_quasi_nmrse" 57.8
"6892" "unbias" "nrmse" "Salmon_SMEM_nmrse" 59
"6893" "unbias" "nrmse" "Sailfish_nmrse" 45.6
"6894" "unbias" "nrmse" "eXpress_nmrse" 47.6
"6895" "unbias" "nrmse" "Kallisto_nmrse" 38.9
"6896" "unbias" "nrmse" "RSEM_nmrse" 38.3
"6897" "unbias" "nrmse" "Salmon_align_nmrse" 48.8
"6898" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.3
"6899" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.2
"6900" "unbias" "nrmse" "Sailfish_nmrse" 50.2
"6901" "unbias" "nrmse" "eXpress_nmrse" 57.2
"6902" "unbias" "nrmse" "Kallisto_nmrse" 38.8
"6903" "unbias" "nrmse" "RSEM_nmrse" 45.1
"6904" "unbias" "nrmse" "Salmon_align_nmrse" 47.3
"6905" "unbias" "nrmse" "Salmon_quasi_nmrse" 43.1
"6906" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.9
"6907" "unbias" "nrmse" "Sailfish_nmrse" 54.6
"6908" "unbias" "nrmse" "eXpress_nmrse" 102.9
"6909" "unbias" "nrmse" "Kallisto_nmrse" 35.7
"6910" "unbias" "nrmse" "RSEM_nmrse" 31.9
"6911" "unbias" "nrmse" "Salmon_align_nmrse" 46.8
"6912" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.9
"6913" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.6
"6914" "unbias" "nrmse" "Sailfish_nmrse" 40.1
"6915" "unbias" "nrmse" "eXpress_nmrse" 54.7
"6916" "unbias" "nrmse" "Kallisto_nmrse" 40
"6917" "unbias" "nrmse" "RSEM_nmrse" 47.8
"6918" "unbias" "nrmse" "Salmon_align_nmrse" 69.3
"6919" "unbias" "nrmse" "Salmon_quasi_nmrse" 65
"6920" "unbias" "nrmse" "Salmon_SMEM_nmrse" 64.2
"6921" "unbias" "nrmse" "Sailfish_nmrse" 53.8
"6922" "unbias" "nrmse" "eXpress_nmrse" 62
"6923" "unbias" "nrmse" "Kallisto_nmrse" 51.8
"6924" "unbias" "nrmse" "RSEM_nmrse" 33.7
"6925" "unbias" "nrmse" "Salmon_align_nmrse" 50.6
"6926" "unbias" "nrmse" "Salmon_quasi_nmrse" 46
"6927" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.2
"6928" "unbias" "nrmse" "Sailfish_nmrse" 38.6
"6929" "unbias" "nrmse" "eXpress_nmrse" 48.8
"6930" "unbias" "nrmse" "Kallisto_nmrse" 41.3
"6931" "unbias" "nrmse" "RSEM_nmrse" 33.7
"6932" "unbias" "nrmse" "Salmon_align_nmrse" 48.4
"6933" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.7
"6934" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.7
"6935" "unbias" "nrmse" "Sailfish_nmrse" 36.4
"6936" "unbias" "nrmse" "eXpress_nmrse" 77.5
"6937" "unbias" "nrmse" "Kallisto_nmrse" 39.2
"6938" "unbias" "nrmse" "RSEM_nmrse" 36
"6939" "unbias" "nrmse" "Salmon_align_nmrse" 47.7
"6940" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.9
"6941" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.5
"6942" "unbias" "nrmse" "Sailfish_nmrse" 36
"6943" "unbias" "nrmse" "eXpress_nmrse" 56.9
"6944" "unbias" "nrmse" "Kallisto_nmrse" 36.6
"6945" "unbias" "nrmse" "RSEM_nmrse" 42.3
"6946" "unbias" "nrmse" "Salmon_align_nmrse" 50.9
"6947" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.5
"6948" "unbias" "nrmse" "Salmon_SMEM_nmrse" 54.8
"6949" "unbias" "nrmse" "Sailfish_nmrse" 48.6
"6950" "unbias" "nrmse" "eXpress_nmrse" 49.3
