"Simulation" "Statistic" "Tool" "Value" "ID"
"2200" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.4 "avoid"
"2201" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 18.4 "avoid"
"2202" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 18 "avoid"
"2203" "RSEMsim" "nrmse" "Sailfish_nmrse" 20 "avoid"
"2204" "RSEMsim" "nrmse" "eXpress_nmrse" 49.4 "avoid"
"2205" "RSEMsim" "nrmse" "Kallisto_nmrse" 18.5 "avoid"
"2206" "RSEMsim" "nrmse" "RSEM_nmrse" 21.8 "avoid"
"2207" "RSEMsim" "nrmse" "Salmon_align_nmrse" 30.8 "avoid"
"2208" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 18.5 "avoid"
"2209" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 18.3 "avoid"
"2210" "RSEMsim" "nrmse" "Sailfish_nmrse" 19.3 "avoid"
"2211" "RSEMsim" "nrmse" "eXpress_nmrse" 51.8 "avoid"
"2212" "RSEMsim" "nrmse" "Kallisto_nmrse" 18.5 "avoid"
"2213" "RSEMsim" "nrmse" "RSEM_nmrse" 21 "avoid"
"2214" "RSEMsim" "nrmse" "Salmon_align_nmrse" 29 "avoid"
"2215" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17 "avoid"
"2216" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.9 "avoid"
"2217" "RSEMsim" "nrmse" "Sailfish_nmrse" 19 "avoid"
"2218" "RSEMsim" "nrmse" "eXpress_nmrse" 48.7 "avoid"
"2219" "RSEMsim" "nrmse" "Kallisto_nmrse" 17 "avoid"
"2220" "RSEMsim" "nrmse" "RSEM_nmrse" 19.4 "avoid"
"2221" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.3 "avoid"
"2222" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.6 "avoid"
"2223" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.4 "avoid"
"2224" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.3 "avoid"
"2225" "RSEMsim" "nrmse" "eXpress_nmrse" 40 "avoid"
"2226" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.6 "avoid"
"2227" "RSEMsim" "nrmse" "RSEM_nmrse" 16.9 "avoid"
"2228" "RSEMsim" "nrmse" "Salmon_align_nmrse" 25.8 "avoid"
"2229" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 14.7 "avoid"
"2230" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 14.5 "avoid"
"2231" "RSEMsim" "nrmse" "Sailfish_nmrse" 15.2 "avoid"
"2232" "RSEMsim" "nrmse" "eXpress_nmrse" 43 "avoid"
"2233" "RSEMsim" "nrmse" "Kallisto_nmrse" 14.5 "avoid"
"2234" "RSEMsim" "nrmse" "RSEM_nmrse" 22.1 "avoid"
"2235" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.6 "avoid"
"2236" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 20.6 "avoid"
"2237" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 20.2 "avoid"
"2238" "RSEMsim" "nrmse" "Sailfish_nmrse" 22 "avoid"
"2239" "RSEMsim" "nrmse" "eXpress_nmrse" 35.7 "avoid"
"2240" "RSEMsim" "nrmse" "Kallisto_nmrse" 20.5 "avoid"
"2241" "RSEMsim" "nrmse" "RSEM_nmrse" 17 "avoid"
"2242" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.5 "avoid"
"2243" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 13.1 "avoid"
"2244" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 13 "avoid"
"2245" "RSEMsim" "nrmse" "Sailfish_nmrse" 15.3 "avoid"
"2246" "RSEMsim" "nrmse" "eXpress_nmrse" 49.7 "avoid"
"2247" "RSEMsim" "nrmse" "Kallisto_nmrse" 13.3 "avoid"
"2248" "RSEMsim" "nrmse" "RSEM_nmrse" 18.1 "avoid"
"2249" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.1 "avoid"
"2250" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.5 "avoid"
"2251" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.3 "avoid"
"2252" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.3 "avoid"
"2253" "RSEMsim" "nrmse" "eXpress_nmrse" 40.8 "avoid"
"2254" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.5 "avoid"
"2255" "RSEMsim" "nrmse" "RSEM_nmrse" 17.4 "avoid"
"2256" "RSEMsim" "nrmse" "Salmon_align_nmrse" 25.2 "avoid"
"2257" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 15.9 "avoid"
"2258" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.8 "avoid"
"2259" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.8 "avoid"
"2260" "RSEMsim" "nrmse" "eXpress_nmrse" 42.9 "avoid"
"2261" "RSEMsim" "nrmse" "Kallisto_nmrse" 15.9 "avoid"
"2262" "RSEMsim" "nrmse" "RSEM_nmrse" 18.8 "avoid"
"2263" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.2 "avoid"
"2264" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 18.7 "avoid"
"2265" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 18.5 "avoid"
"2266" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.3 "avoid"
"2267" "RSEMsim" "nrmse" "eXpress_nmrse" 37.3 "avoid"
"2268" "RSEMsim" "nrmse" "Kallisto_nmrse" 18.6 "avoid"
"2269" "RSEMsim" "nrmse" "RSEM_nmrse" 18.7 "avoid"
"2270" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.7 "avoid"
"2271" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16 "avoid"
"2272" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16 "avoid"
"2273" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.5 "avoid"
"2274" "RSEMsim" "nrmse" "eXpress_nmrse" 39.2 "avoid"
"2275" "RSEMsim" "nrmse" "Kallisto_nmrse" 16 "avoid"
"2276" "RSEMsim" "nrmse" "RSEM_nmrse" 17.8 "avoid"
"2277" "RSEMsim" "nrmse" "Salmon_align_nmrse" 25.7 "avoid"
"2278" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.3 "avoid"
"2279" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.4 "avoid"
"2280" "RSEMsim" "nrmse" "Sailfish_nmrse" 19 "avoid"
"2281" "RSEMsim" "nrmse" "eXpress_nmrse" 47.9 "avoid"
"2282" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.2 "avoid"
"2283" "RSEMsim" "nrmse" "RSEM_nmrse" 20 "avoid"
"2284" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.9 "avoid"
"2285" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.4 "avoid"
"2286" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.2 "avoid"
"2287" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.9 "avoid"
"2288" "RSEMsim" "nrmse" "eXpress_nmrse" 46.4 "avoid"
"2289" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.5 "avoid"
"2290" "RSEMsim" "nrmse" "RSEM_nmrse" 17.5 "avoid"
"2291" "RSEMsim" "nrmse" "Salmon_align_nmrse" 24.2 "avoid"
"2292" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 14.6 "avoid"
"2293" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 14.3 "avoid"
"2294" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.5 "avoid"
"2295" "RSEMsim" "nrmse" "eXpress_nmrse" 37.2 "avoid"
"2296" "RSEMsim" "nrmse" "Kallisto_nmrse" 14.6 "avoid"
"2297" "RSEMsim" "nrmse" "RSEM_nmrse" 19.3 "avoid"
"2298" "RSEMsim" "nrmse" "Salmon_align_nmrse" 30.3 "avoid"
"2299" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.2 "avoid"
"2300" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.8 "avoid"
"2301" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.3 "avoid"
"2302" "RSEMsim" "nrmse" "eXpress_nmrse" 42.7 "avoid"
"2303" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.1 "avoid"
"2304" "RSEMsim" "nrmse" "RSEM_nmrse" 20.8 "avoid"
"2305" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.9 "avoid"
"2306" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.9 "avoid"
"2307" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.3 "avoid"
"2308" "RSEMsim" "nrmse" "Sailfish_nmrse" 20.1 "avoid"
"2309" "RSEMsim" "nrmse" "eXpress_nmrse" 47.6 "avoid"
"2310" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.9 "avoid"
"2311" "RSEMsim" "nrmse" "RSEM_nmrse" 19.5 "avoid"
"2312" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28 "avoid"
"2313" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.2 "avoid"
"2314" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.9 "avoid"
"2315" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.1 "avoid"
"2316" "RSEMsim" "nrmse" "eXpress_nmrse" 49.1 "avoid"
"2317" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.4 "avoid"
"2318" "RSEMsim" "nrmse" "RSEM_nmrse" 19.4 "avoid"
"2319" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.9 "avoid"
"2320" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.6 "avoid"
"2321" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.6 "avoid"
"2322" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.1 "avoid"
"2323" "RSEMsim" "nrmse" "eXpress_nmrse" 40 "avoid"
"2324" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.6 "avoid"
"2325" "RSEMsim" "nrmse" "RSEM_nmrse" 18.6 "avoid"
"2326" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28 "avoid"
"2327" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.8 "avoid"
"2328" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.1 "avoid"
"2329" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.6 "avoid"
"2330" "RSEMsim" "nrmse" "eXpress_nmrse" 47.1 "avoid"
"2331" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.8 "avoid"
"2332" "RSEMsim" "nrmse" "RSEM_nmrse" 19.5 "avoid"
"2333" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.4 "avoid"
"2334" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.5 "avoid"
"2335" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.4 "avoid"
"2336" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.2 "avoid"
"2337" "RSEMsim" "nrmse" "eXpress_nmrse" 39.6 "avoid"
"2338" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.8 "avoid"
"2339" "RSEMsim" "nrmse" "RSEM_nmrse" 19.2 "avoid"
"2340" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.7 "avoid"
"2341" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 18.4 "avoid"
"2342" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 18 "avoid"
"2343" "RSEMsim" "nrmse" "Sailfish_nmrse" 19 "avoid"
"2344" "RSEMsim" "nrmse" "eXpress_nmrse" 44.7 "avoid"
"2345" "RSEMsim" "nrmse" "Kallisto_nmrse" 18.5 "avoid"
"2346" "RSEMsim" "nrmse" "RSEM_nmrse" 17.6 "avoid"
"2347" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.9 "avoid"
"2348" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 14 "avoid"
"2349" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 13.9 "avoid"
"2350" "RSEMsim" "nrmse" "Sailfish_nmrse" 15.7 "avoid"
"2351" "RSEMsim" "nrmse" "eXpress_nmrse" 47.7 "avoid"
"2352" "RSEMsim" "nrmse" "Kallisto_nmrse" 13.9 "avoid"
"2353" "RSEMsim" "nrmse" "RSEM_nmrse" 18.5 "avoid"
"2354" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.5 "avoid"
"2355" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 15.6 "avoid"
"2356" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.4 "avoid"
"2357" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.6 "avoid"
"2358" "RSEMsim" "nrmse" "eXpress_nmrse" 47.1 "avoid"
"2359" "RSEMsim" "nrmse" "Kallisto_nmrse" 15.6 "avoid"
"2360" "RSEMsim" "nrmse" "RSEM_nmrse" 19 "avoid"
"2361" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.6 "avoid"
"2362" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.3 "avoid"
"2363" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.2 "avoid"
"2364" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.5 "avoid"
"2365" "RSEMsim" "nrmse" "eXpress_nmrse" 39.9 "avoid"
"2366" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.3 "avoid"
"2367" "RSEMsim" "nrmse" "RSEM_nmrse" 17.6 "avoid"
"2368" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.9 "avoid"
"2369" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.4 "avoid"
"2370" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16 "avoid"
"2371" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.7 "avoid"
"2372" "RSEMsim" "nrmse" "eXpress_nmrse" 39.3 "avoid"
"2373" "RSEMsim" "nrmse" "Kallisto_nmrse" 16 "avoid"
"2374" "RSEMsim" "nrmse" "RSEM_nmrse" 18.1 "avoid"
"2375" "RSEMsim" "nrmse" "Salmon_align_nmrse" 24.6 "avoid"
"2376" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.1 "avoid"
"2377" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.6 "avoid"
"2378" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.8 "avoid"
"2379" "RSEMsim" "nrmse" "eXpress_nmrse" 32.4 "avoid"
"2380" "RSEMsim" "nrmse" "Kallisto_nmrse" 15.9 "avoid"
"2381" "RSEMsim" "nrmse" "RSEM_nmrse" 19.5 "avoid"
"2382" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.5 "avoid"
"2383" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.3 "avoid"
"2384" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17 "avoid"
"2385" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.1 "avoid"
"2386" "RSEMsim" "nrmse" "eXpress_nmrse" 42.5 "avoid"
"2387" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.4 "avoid"
"2388" "RSEMsim" "nrmse" "RSEM_nmrse" 20.1 "avoid"
"2389" "RSEMsim" "nrmse" "Salmon_align_nmrse" 29.6 "avoid"
"2390" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.4 "avoid"
"2391" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.9 "avoid"
"2392" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.5 "avoid"
"2393" "RSEMsim" "nrmse" "eXpress_nmrse" 43.6 "avoid"
"2394" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.5 "avoid"
"2395" "RSEMsim" "nrmse" "RSEM_nmrse" 19.7 "avoid"
"2396" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.3 "avoid"
"2397" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 18.7 "avoid"
"2398" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 18.3 "avoid"
"2399" "RSEMsim" "nrmse" "Sailfish_nmrse" 19 "avoid"
"2400" "RSEMsim" "nrmse" "eXpress_nmrse" 37.7 "avoid"
"2401" "RSEMsim" "nrmse" "Kallisto_nmrse" 18.7 "avoid"
"2402" "RSEMsim" "nrmse" "RSEM_nmrse" 20.2 "avoid"
"2403" "RSEMsim" "nrmse" "Salmon_align_nmrse" 29.3 "avoid"
"2404" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17 "avoid"
"2405" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.9 "avoid"
"2406" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.3 "avoid"
"2407" "RSEMsim" "nrmse" "eXpress_nmrse" 41.2 "avoid"
"2408" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.1 "avoid"
"2409" "RSEMsim" "nrmse" "RSEM_nmrse" 20.1 "avoid"
"2410" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.3 "avoid"
"2411" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.8 "avoid"
"2412" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.9 "avoid"
"2413" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.2 "avoid"
"2414" "RSEMsim" "nrmse" "eXpress_nmrse" 43 "avoid"
"2415" "RSEMsim" "nrmse" "Kallisto_nmrse" 17 "avoid"
"2416" "bias" "nrmse" "RSEM_nmrse" 50.1 "avoid"
"2417" "bias" "nrmse" "Salmon_align_nmrse" 63.8 "avoid"
"2418" "bias" "nrmse" "Salmon_quasi_nmrse" 57.9 "avoid"
"2419" "bias" "nrmse" "Salmon_SMEM_nmrse" 56.4 "avoid"
"2420" "bias" "nrmse" "Sailfish_nmrse" 42.6 "avoid"
"2421" "bias" "nrmse" "eXpress_nmrse" 63.1 "avoid"
"2422" "bias" "nrmse" "Kallisto_nmrse" 44.2 "avoid"
"2423" "bias" "nrmse" "RSEM_nmrse" 40.4 "avoid"
"2424" "bias" "nrmse" "Salmon_align_nmrse" 48.8 "avoid"
"2425" "bias" "nrmse" "Salmon_quasi_nmrse" 47.3 "avoid"
"2426" "bias" "nrmse" "Salmon_SMEM_nmrse" 47.8 "avoid"
"2427" "bias" "nrmse" "Sailfish_nmrse" 46.1 "avoid"
"2428" "bias" "nrmse" "eXpress_nmrse" 54.3 "avoid"
"2429" "bias" "nrmse" "Kallisto_nmrse" 45.3 "avoid"
"2430" "bias" "nrmse" "RSEM_nmrse" 45.5 "avoid"
"2431" "bias" "nrmse" "Salmon_align_nmrse" 54.4 "avoid"
"2432" "bias" "nrmse" "Salmon_quasi_nmrse" 54.1 "avoid"
"2433" "bias" "nrmse" "Salmon_SMEM_nmrse" 54.4 "avoid"
"2434" "bias" "nrmse" "Sailfish_nmrse" 60.7 "avoid"
"2435" "bias" "nrmse" "eXpress_nmrse" 54.4 "avoid"
"2436" "bias" "nrmse" "Kallisto_nmrse" 44 "avoid"
"2437" "bias" "nrmse" "RSEM_nmrse" 57.5 "avoid"
"2438" "bias" "nrmse" "Salmon_align_nmrse" 81.2 "avoid"
"2439" "bias" "nrmse" "Salmon_quasi_nmrse" 73.8 "avoid"
"2440" "bias" "nrmse" "Salmon_SMEM_nmrse" 80.5 "avoid"
"2441" "bias" "nrmse" "Sailfish_nmrse" 41.6 "avoid"
"2442" "bias" "nrmse" "eXpress_nmrse" 53.7 "avoid"
"2443" "bias" "nrmse" "Kallisto_nmrse" 40.8 "avoid"
"2444" "bias" "nrmse" "RSEM_nmrse" 40.4 "avoid"
"2445" "bias" "nrmse" "Salmon_align_nmrse" 52.2 "avoid"
"2446" "bias" "nrmse" "Salmon_quasi_nmrse" 49 "avoid"
"2447" "bias" "nrmse" "Salmon_SMEM_nmrse" 51.2 "avoid"
"2448" "bias" "nrmse" "Sailfish_nmrse" 40.9 "avoid"
"2449" "bias" "nrmse" "eXpress_nmrse" 60.1 "avoid"
"2450" "bias" "nrmse" "Kallisto_nmrse" 43.3 "avoid"
"2451" "bias" "nrmse" "RSEM_nmrse" 47.4 "avoid"
"2452" "bias" "nrmse" "Salmon_align_nmrse" 64.1 "avoid"
"2453" "bias" "nrmse" "Salmon_quasi_nmrse" 65.4 "avoid"
"2454" "bias" "nrmse" "Salmon_SMEM_nmrse" 65.8 "avoid"
"2455" "bias" "nrmse" "Sailfish_nmrse" 45.6 "avoid"
"2456" "bias" "nrmse" "eXpress_nmrse" 53.2 "avoid"
"2457" "bias" "nrmse" "Kallisto_nmrse" 47 "avoid"
"2458" "bias" "nrmse" "RSEM_nmrse" 36 "avoid"
"2459" "bias" "nrmse" "Salmon_align_nmrse" 51.2 "avoid"
"2460" "bias" "nrmse" "Salmon_quasi_nmrse" 50.5 "avoid"
"2461" "bias" "nrmse" "Salmon_SMEM_nmrse" 51.1 "avoid"
"2462" "bias" "nrmse" "Sailfish_nmrse" 44.1 "avoid"
"2463" "bias" "nrmse" "eXpress_nmrse" 85.5 "avoid"
"2464" "bias" "nrmse" "Kallisto_nmrse" 44.5 "avoid"
"2465" "bias" "nrmse" "RSEM_nmrse" 45.6 "avoid"
"2466" "bias" "nrmse" "Salmon_align_nmrse" 72.5 "avoid"
"2467" "bias" "nrmse" "Salmon_quasi_nmrse" 62.6 "avoid"
"2468" "bias" "nrmse" "Salmon_SMEM_nmrse" 66.6 "avoid"
"2469" "bias" "nrmse" "Sailfish_nmrse" 44 "avoid"
"2470" "bias" "nrmse" "eXpress_nmrse" 61.4 "avoid"
"2471" "bias" "nrmse" "Kallisto_nmrse" 44.4 "avoid"
"2472" "bias" "nrmse" "RSEM_nmrse" 33.2 "avoid"
"2473" "bias" "nrmse" "Salmon_align_nmrse" 47.3 "avoid"
"2474" "bias" "nrmse" "Salmon_quasi_nmrse" 47.2 "avoid"
"2475" "bias" "nrmse" "Salmon_SMEM_nmrse" 47 "avoid"
"2476" "bias" "nrmse" "Sailfish_nmrse" 41.5 "avoid"
"2477" "bias" "nrmse" "eXpress_nmrse" 101.6 "avoid"
"2478" "bias" "nrmse" "Kallisto_nmrse" 42.4 "avoid"
"2479" "bias" "nrmse" "RSEM_nmrse" 39.7 "avoid"
"2480" "bias" "nrmse" "Salmon_align_nmrse" 58.9 "avoid"
"2481" "bias" "nrmse" "Salmon_quasi_nmrse" 53.8 "avoid"
"2482" "bias" "nrmse" "Salmon_SMEM_nmrse" 54.5 "avoid"
"2483" "bias" "nrmse" "Sailfish_nmrse" 48.3 "avoid"
"2484" "bias" "nrmse" "eXpress_nmrse" 57.4 "avoid"
"2485" "bias" "nrmse" "Kallisto_nmrse" 49.5 "avoid"
"2486" "bias" "nrmse" "RSEM_nmrse" 35.6 "avoid"
"2487" "bias" "nrmse" "Salmon_align_nmrse" 47.3 "avoid"
"2488" "bias" "nrmse" "Salmon_quasi_nmrse" 49 "avoid"
"2489" "bias" "nrmse" "Salmon_SMEM_nmrse" 49.8 "avoid"
"2490" "bias" "nrmse" "Sailfish_nmrse" 43.6 "avoid"
"2491" "bias" "nrmse" "eXpress_nmrse" 85.5 "avoid"
"2492" "bias" "nrmse" "Kallisto_nmrse" 43.8 "avoid"
"2493" "bias" "nrmse" "RSEM_nmrse" 63.5 "avoid"
"2494" "bias" "nrmse" "Salmon_align_nmrse" 65.9 "avoid"
"2495" "bias" "nrmse" "Salmon_quasi_nmrse" 64.5 "avoid"
"2496" "bias" "nrmse" "Salmon_SMEM_nmrse" 64 "avoid"
"2497" "bias" "nrmse" "Sailfish_nmrse" 64.3 "avoid"
"2498" "bias" "nrmse" "eXpress_nmrse" 71.4 "avoid"
"2499" "bias" "nrmse" "Kallisto_nmrse" 63.1 "avoid"
"2500" "bias" "nrmse" "RSEM_nmrse" 41.8 "avoid"
"2501" "bias" "nrmse" "Salmon_align_nmrse" 55.9 "avoid"
"2502" "bias" "nrmse" "Salmon_quasi_nmrse" 52.5 "avoid"
"2503" "bias" "nrmse" "Salmon_SMEM_nmrse" 54.4 "avoid"
"2504" "bias" "nrmse" "Sailfish_nmrse" 44.3 "avoid"
"2505" "bias" "nrmse" "eXpress_nmrse" 67 "avoid"
"2506" "bias" "nrmse" "Kallisto_nmrse" 47.8 "avoid"
"2507" "bias" "nrmse" "RSEM_nmrse" 45.3 "avoid"
"2508" "bias" "nrmse" "Salmon_align_nmrse" 54.1 "avoid"
"2509" "bias" "nrmse" "Salmon_quasi_nmrse" 58.5 "avoid"
"2510" "bias" "nrmse" "Salmon_SMEM_nmrse" 59.7 "avoid"
"2511" "bias" "nrmse" "Sailfish_nmrse" 39.3 "avoid"
"2512" "bias" "nrmse" "eXpress_nmrse" 49.5 "avoid"
"2513" "bias" "nrmse" "Kallisto_nmrse" 40 "avoid"
"2514" "bias" "nrmse" "RSEM_nmrse" 64.9 "avoid"
"2515" "bias" "nrmse" "Salmon_align_nmrse" 63.7 "avoid"
"2516" "bias" "nrmse" "Salmon_quasi_nmrse" 62.8 "avoid"
"2517" "bias" "nrmse" "Salmon_SMEM_nmrse" 62.4 "avoid"
"2518" "bias" "nrmse" "Sailfish_nmrse" 65.8 "avoid"
"2519" "bias" "nrmse" "eXpress_nmrse" 68.8 "avoid"
"2520" "bias" "nrmse" "Kallisto_nmrse" 59.5 "avoid"
"2521" "bias" "nrmse" "RSEM_nmrse" 37.5 "avoid"
"2522" "bias" "nrmse" "Salmon_align_nmrse" 50.8 "avoid"
"2523" "bias" "nrmse" "Salmon_quasi_nmrse" 47.6 "avoid"
"2524" "bias" "nrmse" "Salmon_SMEM_nmrse" 47.4 "avoid"
"2525" "bias" "nrmse" "Sailfish_nmrse" 46.3 "avoid"
"2526" "bias" "nrmse" "eXpress_nmrse" 101.2 "avoid"
"2527" "bias" "nrmse" "Kallisto_nmrse" 38.8 "avoid"
"2528" "bias" "nrmse" "RSEM_nmrse" 41.5 "avoid"
"2529" "bias" "nrmse" "Salmon_align_nmrse" 63.8 "avoid"
"2530" "bias" "nrmse" "Salmon_quasi_nmrse" 61.4 "avoid"
"2531" "bias" "nrmse" "Salmon_SMEM_nmrse" 63.2 "avoid"
"2532" "bias" "nrmse" "Sailfish_nmrse" 55 "avoid"
"2533" "bias" "nrmse" "eXpress_nmrse" 60.1 "avoid"
"2534" "bias" "nrmse" "Kallisto_nmrse" 56.1 "avoid"
"2535" "bias" "nrmse" "RSEM_nmrse" 37.5 "avoid"
"2536" "bias" "nrmse" "Salmon_align_nmrse" 51.6 "avoid"
"2537" "bias" "nrmse" "Salmon_quasi_nmrse" 52.2 "avoid"
"2538" "bias" "nrmse" "Salmon_SMEM_nmrse" 51.9 "avoid"
"2539" "bias" "nrmse" "Sailfish_nmrse" 43.1 "avoid"
"2540" "bias" "nrmse" "eXpress_nmrse" 102.8 "avoid"
"2541" "bias" "nrmse" "Kallisto_nmrse" 43.4 "avoid"
"2542" "bias" "nrmse" "RSEM_nmrse" 49.2 "avoid"
"2543" "bias" "nrmse" "Salmon_align_nmrse" 62.1 "avoid"
"2544" "bias" "nrmse" "Salmon_quasi_nmrse" 59.9 "avoid"
"2545" "bias" "nrmse" "Salmon_SMEM_nmrse" 60.4 "avoid"
"2546" "bias" "nrmse" "Sailfish_nmrse" 41.3 "avoid"
"2547" "bias" "nrmse" "eXpress_nmrse" 52.8 "avoid"
